player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
m099,thomas-muster,Thomas,Muster,http://www.atpworldtour.com/en/players/thomas-muster/m099/overview,AUT,"Leibnitz, Austria","Leibnitz, Austria",1967.10.02,1967,10,2,1985,170,77,"5'11""",71,180,Left-Handed,One-Handed Backhand
m0bn,marvin-moeller,Marvin,Moeller,http://www.atpworldtour.com/en/players/marvin-moeller/m0bn/overview,GER,"Hamburg, Germany","Hamburg, Germany",1999.01.18,1999,1,18,NA,152,69,"5'10""",70,178,Right-Handed,Two-Handed Backhand
m442,todd-martin,Todd,Martin,http://www.atpworldtour.com/en/players/todd-martin/m442/overview,USA,"Ponte Vedra Beach, FL, USA","Hinsdale, Illinois, USA",1970.07.08,1970,7,8,1990,200,91,"6'6""",78,198,Right-Handed,Two-Handed Backhand
m535,felix-mantilla,Felix,Mantilla,http://www.atpworldtour.com/en/players/felix-mantilla/m535/overview,ESP,"Monte Carlo, Monaco","Barcelona, Spain",1974.09.23,1974,9,23,1993,172,78,"5'11""",71,180,Right-Handed,One-Handed Backhand
m538,diego-moyano,Diego,Moyano,http://www.atpworldtour.com/en/players/diego-moyano/m538/overview,ARG,"Orlando, Florida, United State","Buenos Aires, Argentina",1975.03.14,1975,3,14,1997,198,90,"5'11""",71,180,Right-Handed,One-Handed Backhand
m578,juan-antonio-marin,Juan Antonio,Marin,http://www.atpworldtour.com/en/players/juan-antonio-marin/m578/overview,CRC,"San Jose, Costa Rica","San Jose, Costa Rica",1975.03.02,1975,3,2,1996,162,73,"5'9""",69,175,Right-Handed,Two-Handed Backhand
m590,alberto-martin,Alberto,Martin,http://www.atpworldtour.com/en/players/alberto-martin/m590/overview,ESP,"Barcelona, Spain","Barcelona, Spain",1978.08.20,1978,8,20,1995,162,73,"5'9""",69,175,Right-Handed,One-Handed Backhand
m600,ion-moldovan,Ion,Moldovan,http://www.atpworldtour.com/en/players/ion-moldovan/m600/overview,ROU,Bucharest,Constanta,1978.01.17,1978,1,17,1996,194,88,"6'2""",74,188,Right-Handed,One-Handed Backhand
m595,max-mirnyi,Max,Mirnyi,http://www.atpworldtour.com/en/players/max-mirnyi/m595/overview,BLR,"Sarasota, FL, USA","Minsk, Belarus",1977.07.06,1977,7,6,1996,205,93,"6'5""",77,196,Right-Handed,One-Handed Backhand
m605,carlos-moya,Carlos,Moya,http://www.atpworldtour.com/en/players/carlos-moya/m605/overview,ESP,"Geneva, Switzerland","Palma de Mallorca, Spain",1976.08.27,1976,8,27,1995,190,86,"6'3""",75,191,Right-Handed,Two-Handed Backhand
m640,olivier-mutis,Olivier,Mutis,http://www.atpworldtour.com/en/players/olivier-mutis/m640/overview,FRA,Luxembourg,"Mont. St. Martin, France",1978.02.02,1978,2,2,1996,158,72,"5'9""",69,175,Right-Handed,Two-Handed Backhand
m655,nicolas-massu,Nicolas,Massu,http://www.atpworldtour.com/en/players/nicolas-massu/m655/overview,CHI,"Vina del Mar, Chile","Vina del Mar, Chile",1979.10.10,1979,10,10,1997,177,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
m680,xavier-malisse,Xavier,Malisse,http://www.atpworldtour.com/en/players/xavier-malisse/m680/overview,BEL,"Sarasota, Florida, USA","Kortrijk, Belgium",1980.07.19,1980,7,19,1998,183,83,"6'1""",73,185,Right-Handed,Two-Handed Backhand
m708,ricardo-mello,Ricardo,Mello,http://www.atpworldtour.com/en/players/ricardo-mello/m708/overview,BRA,"Campinas, Brazil","Campinas, Brazil",1980.12.21,1980,12,21,1999,161,73,"5'9""",69,175,Left-Handed,Two-Handed Backhand
m759,wesley-moodie,Wesley,Moodie,http://www.atpworldtour.com/en/players/wesley-moodie/m759/overview,RSA,"Durban, South Africa","Durban, South Africa",1979.02.14,1979,2,14,2000,200,91,"6'5""",77,196,Right-Handed,One-Handed Backhand
m760,oliver-marach,Oliver,Marach,http://www.atpworldtour.com/en/players/oliver-marach/m760/overview,AUT,"Panama City, Panama","Graz, Austria",1980.07.16,1980,7,16,1998,172,78,"6'1""",73,185,Right-Handed,One-Handed Backhand
m762,jurgen-melzer,Jurgen,Melzer,http://www.atpworldtour.com/en/players/jurgen-melzer/m762/overview,AUT,"Deutsch-Wagram, Austria","Vienna, Austria",1981.05.22,1981,5,22,1999,178,81,"6'0""",72,183,Left-Handed,Two-Handed Backhand
m776,michal-mertinak,Michal,Mertinak,http://www.atpworldtour.com/en/players/michal-mertinak/m776/overview,SVK,"Bratislava, Slovak Republic","Povazska Bystrica, Slovak",1979.10.11,1979,10,11,1999,203,92,"6'1""",73,185,Right-Handed,Two-Handed Backhand
m824,albert-montanes,Albert,Montanes,http://www.atpworldtour.com/en/players/albert-montanes/m824/overview,ESP,"Barcelona, Spain",Sant Carles de la Rapita,1980.11.26,1980,11,26,1999,155,70,"5'9""",69,175,Right-Handed,One-Handed Backhand
m836,dominik-meffert,Dominik,Meffert,http://www.atpworldtour.com/en/players/dominik-meffert/m836/overview,GER,"Koeln, Germany","Mayen, Germany",1981.04.09,1981,4,9,2005,203,92,"6'6""",78,198,Right-Handed,One-Handed Backhand
m844,marcin-matkowski,Marcin,Matkowski,http://www.atpworldtour.com/en/players/marcin-matkowski/m844/overview,POL,"Warsaw, Poland","Barlinek, Poland",1981.01.15,1981,1,15,2003,198,90,"6'1""",73,185,Right-Handed,Two-Handed Backhand
m850,paul-henri-mathieu,Paul-Henri,Mathieu,http://www.atpworldtour.com/en/players/paul-henri-mathieu/m850/overview,FRA,"Boulogne-Billancourt, France","Strasbourg, France",1982.01.12,1982,1,12,1999,163,74,"6'1""",73,185,Right-Handed,Two-Handed Backhand
m873,nicolas-mahut,Nicolas,Mahut,http://www.atpworldtour.com/en/players/nicolas-mahut/m873/overview,FRA,"Boulogne-Billancourt, France","Angers, France",1982.01.21,1982,1,21,2000,176,80,"6'3""",75,191,Right-Handed,One-Handed Backhand
m915,daniel-munoz-de-la-nava,Daniel,Munoz de la Nava,http://www.atpworldtour.com/en/players/daniel-munoz-de-la-nava/m915/overview,ESP,"Madrid, Spain","Madrid, Spain",1982.01.29,1982,1,29,1999,165,75,"5'10""",70,178,Left-Handed,Two-Handed Backhand
m919,marcelo-melo,Marcelo,Melo,http://www.atpworldtour.com/en/players/marcelo-melo/m919/overview,BRA,"Belo Horizonte, Brazil","Belo Horizonte, Brazil",1983.09.23,1983,9,23,1998,192,87,"6'8""",80,203,Right-Handed,Two-Handed Backhand
m983,jonathan-marray,Jonathan,Marray,http://www.atpworldtour.com/en/players/jonathan-marray/m983/overview,GBR,"Sheffield, England","Liverpool, England",1981.03.10,1981,3,10,2000,168,76,"6'0""",72,183,Right-Handed,One-Handed Backhand
m984,david-marrero,David,Marrero,http://www.atpworldtour.com/en/players/david-marrero/m984/overview,ESP,"Las Palmas, Spain","Las Palmas, Spain",1980.04.08,1980,4,8,2001,187,85,"6'0""",72,183,Right-Handed,One-Handed Backhand
ma21,juan-monaco,Juan,Monaco,http://www.atpworldtour.com/en/players/juan-monaco/ma21/overview,ARG,"Buenos Aires, Argentina","Tandil, Argentina",1984.03.29,1984,3,29,2002,179,81,"6'1""",73,185,Right-Handed,Two-Handed Backhand
ma30,gilles-muller,Gilles,Muller,http://www.atpworldtour.com/en/players/gilles-muller/ma30/overview,LUX,"Reckange-sur-Mess, Luxembourg","Luxembourg City, Luxembourg",1983.05.09,1983,5,9,2001,196,89,"6'4""",76,193,Left-Handed,Two-Handed Backhand
ma38,jan-mertl,Jan,Mertl,http://www.atpworldtour.com/en/players/jan-mertl/ma38/overview,CZE,"Prague, Czech Republic","Usti Nad Labem, Czech Republic",1982.01.03,1982,1,3,2002,185,84,"6'3""",75,191,Right-Handed,Two-Handed Backhand
ma48,alessandro-motti,Alessandro,Motti,http://www.atpworldtour.com/en/players/alessandro-motti/ma48/overview,ITA,"Reggio Emilia, Italy","Correggio, Italy",1979.02.21,1979,2,21,NA,165,75,"6'1""",73,185,Left-Handed,One-Handed Backhand
ma49,rui-machado,Rui,Machado,http://www.atpworldtour.com/en/players/rui-machado/ma49/overview,POR,"Lisbon, Portugal","Faro, Portugal",1984.04.10,1984,4,10,2002,154,70,"5'10""",70,178,Right-Handed,Two-Handed Backhand
mb02,florian-mayer,Florian,Mayer,http://www.atpworldtour.com/en/players/florian-mayer/mb02/overview,GER,"Bayreuth, Germany","Bayreuth, Germany",1983.10.05,1983,10,5,2001,180,82,"6'3""",75,191,Right-Handed,Two-Handed Backhand
mb49,nicholas-monroe,Nicholas,Monroe,http://www.atpworldtour.com/en/players/nicholas-monroe/mb49/overview,USA,"Austin, TX, USA","Oklahoma City, OK, USA",1982.04.12,1982,4,12,2004,160,73,"5'10""",70,178,Right-Handed,Two-Handed Backhand
mb53,adrian-menendez-maceiras,Adrian,Menendez-Maceiras,http://www.atpworldtour.com/en/players/adrian-menendez-maceiras/mb53/overview,ESP,"Marbella, Spain","Marbella, Spain",1985.10.28,1985,10,28,2005,163,74,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mb84,mathieu-montcourt,Mathieu,Montcourt,http://www.atpworldtour.com/en/players/mathieu-montcourt/mb84/overview,FRA,"Boulogne-Billancourt, France","Paris, France",1985.03.04,1985,3,4,2002,165,75,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mb88,matwe-middelkoop,Matwe,Middelkoop,http://www.atpworldtour.com/en/players/matwe-middelkoop/mb88/overview,NED,"Breda, The Netherlands","Leerdam, The Netherlands",1983.09.03,1983,9,3,2002,187,85,"6'3""",75,191,Right-Handed,Two-Handed Backhand
mc10,andy-murray,Andy,Murray,http://www.atpworldtour.com/en/players/andy-murray/mc10/overview,GBR,"London, England","Glasgow, Scotland",1987.05.15,1987,5,15,2005,185,84,"6'3""",75,191,Right-Handed,Two-Handed Backhand
mc65,gael-monfils,Gael,Monfils,http://www.atpworldtour.com/en/players/gael-monfils/mc65/overview,FRA,Switzerland,"Paris, France",1986.09.01,1986,9,1,2004,177,80,"6'4""",76,193,Right-Handed,Two-Handed Backhand
mc81,jamie-murray,Jamie,Murray,http://www.atpworldtour.com/en/players/jamie-murray/mc81/overview,GBR,"Wimbledon, England","Dunblane, Scotland",1986.02.13,1986,2,13,2004,183,83,"6'3""",75,191,Left-Handed,Two-Handed Backhand
md56,leonardo-mayer,Leonardo,Mayer,http://www.atpworldtour.com/en/players/leonardo-mayer/md56/overview,ARG,"Buenos Aires, Argentina","Corrientes, Argentina",1987.05.15,1987,5,15,2003,176,80,"6'3""",75,191,Right-Handed,One-Handed Backhand
me04,fabrice-martin,Fabrice,Martin,http://www.atpworldtour.com/en/players/fabrice-martin/me04/overview,FRA,"Bradenton, FL, USA","Bayonne, France",1986.09.11,1986,9,11,2006,220,100,"6'6""",78,198,Right-Handed,One-Handed Backhand
me05,marinko-matosevic,Marinko,Matosevic,http://www.atpworldtour.com/en/players/marinko-matosevic/me05/overview,AUS,"Melbourne, Australia","Jajce, Bosnia-Herzegovina",1985.08.08,1985,8,8,2003,190,86,"6'4""",76,193,Right-Handed,Two-Handed Backhand
me31,vincent-millot,Vincent,Millot,http://www.atpworldtour.com/en/players/vincent-millot/me31/overview,FRA,"Dijon, France","Montpellier, France",1986.01.30,1986,1,30,2007,165,75,"5'8""",68,173,Left-Handed,Two-Handed Backhand
me56,andres-molteni,Andres,Molteni,http://www.atpworldtour.com/en/players/andres-molteni/me56/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1988.03.15,1988,3,15,NA,154,70,"5'11""",71,180,Right-Handed,Two-Handed Backhand
me82,adrian-mannarino,Adrian,Mannarino,http://www.atpworldtour.com/en/players/adrian-mannarino/me82/overview,FRA,"Valletta, Malta","Soisy-sous-Montmorency, France",1988.06.29,1988,6,29,2004,154,70,"5'11""",71,180,Left-Handed,Two-Handed Backhand
me64,saketh-myneni,Saketh,Myneni,http://www.atpworldtour.com/en/players/saketh-myneni/me64/overview,IND,"Visakhapatnam, India","Vuyyuru, India",1987.10.19,1987,10,19,2012,187,85,"6'4""",76,193,Right-Handed,Two-Handed Backhand
me89,illya-marchenko,Illya,Marchenko,http://www.atpworldtour.com/en/players/illya-marchenko/me89/overview,UKR,"Donetsk, Ukraine","Dneprodzerzhinsk, Ukraine",1987.09.08,1987,9,8,2006,181,82,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mf09,nikola-mektic,Nikola,Mektic,http://www.atpworldtour.com/en/players/nikola-mektic/mf09/overview,CRO,"Zagreb, Croatia","Zagreb, Croatia",1988.12.24,1988,12,24,2006,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mf36,miloslav-mecir,Miloslav,Mecir,http://www.atpworldtour.com/en/players/miloslav-mecir/mf36/overview,SVK,"Bratislava, Slovak Republic","Prague, Czech Republic",1988.01.20,1988,1,20,NA,193,88,"6'5""",77,196,Right-Handed,Two-Handed Backhand
mf71,denys-molchanov,Denys,Molchanov,http://www.atpworldtour.com/en/players/denys-molchanov/mf71/overview,UKR,"Kiev, Ukraine","Chisinau, Moldova",1987.05.16,1987,5,16,NA,183,83,"6'3""",75,191,Right-Handed,Two-Handed Backhand
mf90,kristijan-mesaros,Kristijan,Mesaros,http://www.atpworldtour.com/en/players/kristijan-mesaros/mf90/overview,CRO,NA,"Slavonski Brod, Croatia",1988.07.02,1988,7,2,NA,196,89,"6'2""",74,188,Right-Handed,Two-Handed Backhand
mg47,james-mcgee,James,McGee,http://www.atpworldtour.com/en/players/james-mcgee/mg47/overview,IRL,"Dublin, Ireland","Dublin, Ireland",1987.06.10,1987,6,10,NA,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mg54,yann-marti,Yann,Marti,http://www.atpworldtour.com/en/players/yann-marti/mg54/overview,SUI,"Venthone, Switzerland","Sierre, Switzerland",1988.06.07,1988,6,7,NA,163,74,"5'8""",68,173,Right-Handed,Two-Handed Backhand
mh16,yannick-maden,Yannick,Maden,http://www.atpworldtour.com/en/players/yannick-maden/mh16/overview,GER,"Stuttgart, Germany","Stuttgart, Germany",1989.10.28,1989,10,28,2013,150,68,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mh30,john-millman,John,Millman,http://www.atpworldtour.com/en/players/john-millman/mh30/overview,AUS,"Brisbane, Australia","Brisbane, Australia",1989.06.14,1989,6,14,2006,175,79,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mh98,dino-marcan,Dino,Marcan,http://www.atpworldtour.com/en/players/dino-marcan/mh98/overview,CRO,"Zagreb, Croatia","Rijeka, Croatia",1991.02.12,1991,2,12,2008,165,75,"5'11""",71,180,Right-Handed,Two-Handed Backhand
mi01,hiroki-moriya,Hiroki,Moriya,http://www.atpworldtour.com/en/players/hiroki-moriya/mi01/overview,JPN,"Tokyo, Japan","Tokyo, Japan",1990.10.16,1990,10,16,NA,143,65,"5'7""",67,170,Right-Handed,Two-Handed Backhand
mi43,gerald-melzer,Gerald,Melzer,http://www.atpworldtour.com/en/players/gerald-melzer/mi43/overview,AUT,"Vienna, Austria","Vienna, Austria",1990.07.13,1990,7,13,2007,176,80,"6'2""",74,188,Left-Handed,Two-Handed Backhand
mj08,thiago-monteiro,Thiago,Monteiro,http://www.atpworldtour.com/en/players/thiago-monteiro/mj08/overview,BRA,"Rio de Janeiro, Brazil","Fortaleza, Brazil",1994.05.31,1994,5,31,2011,172,78,"6'0""",72,183,Left-Handed,Two-Handed Backhand
mj01,roberto-marcora,Roberto,Marcora,http://www.atpworldtour.com/en/players/roberto-marcora/mj01/overview,ITA,"Busto Arsizio, Italy","Busto Arsizio, Italy",1989.08.30,1989,8,30,2009,194,88,"6'4""",76,193,Right-Handed,One-Handed Backhand
mj56,richard-muzaev,Richard,Muzaev,http://www.atpworldtour.com/en/players/richard-muzaev/mj56/overview,RUS,"Moscow, Russia","Vladikavkaz, Russia",1992.03.21,1992,3,21,NA,163,74,"5'10""",70,178,Right-Handed,Two-Handed Backhand
mj71,mats-moraing,Mats,Moraing,http://www.atpworldtour.com/en/players/mats-moraing/mj71/overview,GER,Mülheim an der Ruhr,Mülheim an der Ruhr,1992.06.20,1992,6,20,NA,185,84,"6'6""",78,198,Left-Handed,Two-Handed Backhand
mj69,luca-margaroli,Luca,Margaroli,http://www.atpworldtour.com/en/players/luca-margaroli/mj69/overview,SUI,"Ponte Capriasca, Switzerland","Brescia, Italy",1992.02.15,1992,2,15,NA,178,81,"6'0""",72,183,Right-Handed,One-Handed Backhand
mj89,gianni-mina,Gianni,Mina,http://www.atpworldtour.com/en/players/gianni-mina/mj89/overview,FRA,"Paris, France","Les Abymes, Guadeloupe",1992.02.09,1992,2,9,NA,187,85,"6'2""",74,188,Right-Handed,Two-Handed Backhand
mj98,facundo-mena,Facundo,Mena,http://www.atpworldtour.com/en/players/facundo-mena/mj98/overview,ARG,NA,"Buenos Aires, Argentina",1992.09.22,1992,9,22,NA,187,85,"6'0""",72,183,Right-Handed,One-Handed Backhand
mk29,stefan-merunka,Stefan,Merunka,http://www.atpworldtour.com/en/players/stefan-merunka/mk29/overview,CRO,"Munich, Germany","Munich, Germany",1994.10.04,1994,10,4,2013,176,80,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mk08,james-marsalek,James,Marsalek,http://www.atpworldtour.com/en/players/james-marsalek/mk08/overview,GBR,"London, England","Taunton, England",1992.04.05,1992,4,5,NA,183,83,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mk39,vasco-mensurado,Vasco,Mensurado,http://www.atpworldtour.com/en/players/vasco-mensurado/mk39/overview,POR,"Cascais, Portugal","Cascais, Portugal",1994.04.01,1994,4,1,NA,159,72,"5'9""",69,175,Right-Handed,Two-Handed Backhand
ml51,toby-martin,Toby,Martin,http://www.atpworldtour.com/en/players/toby-martin/ml51/overview,GBR,"Chesham, England","High Wycombe, England",1993.02.19,1993,2,19,NA,172,78,"6'2""",74,188,Right-Handed,Two-Handed Backhand
ml73,skander-mansouri,Skander,Mansouri,http://www.atpworldtour.com/en/players/skander-mansouri/ml73/overview,TUN,Tunsia,"Tunis, Tunisia",1995.07.23,1995,7,23,NA,189,86,"6'4""",76,193,Right-Handed,Two-Handed Backhand
ml83,devin-mccarthy,Devin,McCarthy,http://www.atpworldtour.com/en/players/devin-mccarthy/ml83/overview,USA,"Bradenton, FL, U.S.A.","Cincinnati, OH, U.S.A.",1990.11.20,1990,11,20,NA,190,86,"6'4""",76,193,Right-Handed,Two-Handed Backhand
mm78,jonathan-mridha,Jonathan,Mridha,http://www.atpworldtour.com/en/players/jonathan-mridha/mm78/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1995.04.08,1995,4,8,NA,165,75,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mm66,nikola-milojevic,Nikola,Milojevic,http://www.atpworldtour.com/en/players/nikola-milojevic/mm66/overview,SRB,"Belgrade, Serbia","Belgrade, Serbia",1995.06.19,1995,6,19,NA,168,76,"6'2""",74,188,Right-Handed,Two-Handed Backhand
mm58,daniil-medvedev,Daniil,Medvedev,http://www.atpworldtour.com/en/players/daniil-medvedev/mm58/overview,RUS,"Monte Carlo, Monaco","Moscow, Russia",1996.02.11,1996,2,11,2014,179,81,"6'6""",78,198,Right-Handed,Two-Handed Backhand
mm79,blake-mott,Blake,Mott,http://www.atpworldtour.com/en/players/blake-mott/mm79/overview,AUS,"Melbourne, Australia","Caringbah, Australia",1996.04.21,1996,4,21,NA,170,77,"5'11""",71,180,Right-Handed,Two-Handed Backhand
mn03,alexander-mannapov,Alexander,Mannapov,http://www.atpworldtour.com/en/players/alexander-mannapov/mn03/overview,GER,"Marl, Germany","Duisburg, Germany",1995.04.21,1995,4,21,NA,187,85,"6'3""",75,191,Right-Handed,Two-Handed Backhand
mn08,nico-matic,Nico,Matic,http://www.atpworldtour.com/en/players/nico-matic/mn08/overview,GER,"Hamburg, Germany","Hamburg, Germany",1992.01.01,1992,1,1,NA,168,76,"5'10""",70,178,Right-Handed,Two-Handed Backhand
mn13,maximilian-marterer,Maximilian,Marterer,http://www.atpworldtour.com/en/players/maximilian-marterer/mn13/overview,GER,"Stein, Germany","Stein, Germany",1995.06.15,1995,6,15,2015,185,84,"6'3""",75,191,Left-Handed,Two-Handed Backhand
mn20,daniel-masur,Daniel,Masur,http://www.atpworldtour.com/en/players/daniel-masur/mn20/overview,GER,"Munich, Germany","Bueckeburg, Germany",1994.11.06,1994,11,6,2013,174,79,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mn44,bradley-mousley,Bradley,Mousley,http://www.atpworldtour.com/en/players/bradley-mousley/mn44/overview,AUS,"Adelaide, Australia","Modbury, South Australia",1996.01.03,1996,1,3,2015,181,82,"6'2""",74,188,Right-Handed,One-Handed Backhand
mn23,aleksandre-metreveli,Aleksandre,Metreveli,http://www.atpworldtour.com/en/players/aleksandre-metreveli/mn23/overview,GEO,Georgia,Tbilisi,1993.08.10,1993,8,10,NA,172,78,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mo07,ben-mclachlan,Ben,Mclachlan,http://www.atpworldtour.com/en/players/ben-mclachlan/mo07/overview,JPN,"Queenstown, New Zealand","Queenstown, New Zealand",1992.05.10,1992,5,10,2010,172,78,"6'1""",73,185,Right-Handed,One-Handed Backhand
mo44,pedro-martinez,Pedro,Martinez,http://www.atpworldtour.com/en/players/pedro-martinez/mo44/overview,ESP,Spain,"Alzira, Spain",1997.04.26,1997,4,26,NA,154,70,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mo55,lucas-miedler,Lucas,Miedler,http://www.atpworldtour.com/en/players/lucas-miedler/mo55/overview,AUT,"Tulln, Austria","Tulln, Austria",1996.06.21,1996,6,21,NA,170,77,"5'11""",71,180,Right-Handed,One-Handed Backhand
mp01,michael-mmoh,Michael,Mmoh,http://www.atpworldtour.com/en/players/michael-mmoh/mp01/overview,USA,"Bradenton, FL, USA","Riyadh, Saudi Arabia",1998.01.10,1998,1,10,2016,187,85,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mp13,sasi-kumar-mukund,Sasi Kumar,Mukund,http://www.atpworldtour.com/en/players/sasi-kumar-mukund/mp13/overview,IND,"Barcelona, Spain","Chennai, India",1997.01.14,1997,1,14,NA,168,76,"6'1""",73,185,Right-Handed,Two-Handed Backhand
mp22,mladen-mitak,Mladen,Mitak,http://www.atpworldtour.com/en/players/mladen-mitak/mp22/overview,CRO,"Zagreb, Croatia","Zagreb, Croatia",1996.08.04,1996,8,4,NA,157,71,"5'11""",71,180,Right-Handed,Two-Handed Backhand
mq09,oscar-mesquida-berg,Oscar,Mesquida Berg,http://www.atpworldtour.com/en/players/oscar-mesquida-berg/mq09/overview,ESP,Ciutadella de Menorca,Ciutadella de Menorca,1996.05.07,1996,5,7,NA,150,68,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mu94,jaume-munar,Jaume,Munar,http://www.atpworldtour.com/en/players/jaume-munar/mu94/overview,ESP,"Barcelona, Spain","Santanyi, Spain",1997.05.05,1997,5,5,2014,172,78,"6'0""",72,183,Right-Handed,Two-Handed Backhand
mw02,corentin-moutet,Corentin,Moutet,http://www.atpworldtour.com/en/players/corentin-moutet/mw02/overview,FRA,NA,"Neuilly, France",1999.04.19,1999,4,19,NA,143,65,"5'9""",69,175,Left-Handed,Two-Handed Backhand
mw54,dragos-nicolae-madaras,Dragos Nicolae,Madaras,http://www.atpworldtour.com/en/players/dragos-nicolae-madaras/mw54/overview,SWE,Sweden,"Deva, Romania",1997.09.12,1997,9,12,NA,187,85,"6'3""",75,191,Left-Handed,Two-Handed Backhand
n210,daniel-nestor,Daniel,Nestor,http://www.atpworldtour.com/en/players/daniel-nestor/n210/overview,CAN,"Toronto, Canada","Belgrade, Serbia",1972.09.04,1972,9,4,1991,190,86,"6'3""",75,191,Left-Handed,Two-Handed Backhand
n250,magnus-norman,Magnus,Norman,http://www.atpworldtour.com/en/players/magnus-norman/n250/overview,SWE,"Stockholm, Sweden","Filipstad, Sweden",1976.05.30,1976,5,30,1995,196,89,"6'2""",74,188,Right-Handed,Two-Handed Backhand
n254,jiri-novak,Jiri,Novak,http://www.atpworldtour.com/en/players/jiri-novak/n254/overview,CZE,"Monte Carlo, Monaco","Zlin, Czech Republic",1975.03.22,1975,3,22,1993,190,86,"6'3""",75,191,Right-Handed,Two-Handed Backhand
n289,jarkko-nieminen,Jarkko,Nieminen,http://www.atpworldtour.com/en/players/jarkko-nieminen/n289/overview,FIN,"Masku, Finland","Masku, Finland",1981.07.23,1981,7,23,2000,172,78,"6'1""",73,185,Left-Handed,Two-Handed Backhand
n301,david-nalbandian,David,Nalbandian,http://www.atpworldtour.com/en/players/david-nalbandian/n301/overview,ARG,"Cordoba, Argentina","Cordoba, Argentina",1982.01.01,1982,1,1,2000,175,79,"5'11""",71,180,Right-Handed,Two-Handed Backhand
n309,ivan-navarro,Ivan,Navarro,http://www.atpworldtour.com/en/players/ivan-navarro/n309/overview,ESP,"S. Vicente, Alicante, Spain","Alicante, Spain",1981.10.19,1981,10,19,2001,189,86,"6'0""",72,183,Right-Handed,One-Handed Backhand
n349,conor-niland,Conor,Niland,http://www.atpworldtour.com/en/players/conor-niland/n349/overview,IRL,"Limerick, Ireland","Birmingham, England",1981.09.19,1981,9,19,NA,180,82,"6'1""",73,185,Right-Handed,Two-Handed Backhand
n409,rafael-nadal,Rafael,Nadal,http://www.atpworldtour.com/en/players/rafael-nadal/n409/overview,ESP,"Manacor, Mallorca, Spain","Manacor, Mallorca, Spain",1986.06.03,1986,6,3,2001,188,85,"6'1""",73,185,Left-Handed,Two-Handed Backhand
n390,frederik-nielsen,Frederik,Nielsen,http://www.atpworldtour.com/en/players/frederik-nielsen/n390/overview,DEN,"Lyngby, Denmark","Lyngby, Denmark",1983.08.27,1983,8,27,2001,189,86,"6'2""",74,188,Right-Handed,Two-Handed Backhand
n437,gianluca-naso,Gianluca,Naso,http://www.atpworldtour.com/en/players/gianluca-naso/n437/overview,ITA,Erice,Erice,1987.01.06,1987,1,6,NA,198,90,"6'4""",76,193,Right-Handed,One-Handed Backhand
n480,jeevan-nedunchezhiyan,Jeevan,Nedunchezhiyan,http://www.atpworldtour.com/en/players/jeevan-nedunchezhiyan/n480/overview,IND,"Chennai, India","Chennai, India",1988.10.20,1988,10,20,NA,152,69,"5'8""",68,173,Left-Handed,Two-Handed Backhand
n503,aleksandr-nedovyesov,Aleksandr,Nedovyesov,http://www.atpworldtour.com/en/players/aleksandr-nedovyesov/n503/overview,KAZ,"Astana, Kazakhstan","Alushta, Ukraine",1987.02.15,1987,2,15,2005,179,81,"6'4""",76,193,Right-Handed,Two-Handed Backhand
n555,daniel-nguyen,Daniel,Nguyen,http://www.atpworldtour.com/en/players/daniel-nguyen/n555/overview,USA,"Oxnard, CA, USA","Long Beach, CA, USA",1990.10.16,1990,10,16,2013,160,73,"5'8""",68,173,Right-Handed,Two-Handed Backhand
n552,kei-nishikori,Kei,Nishikori,http://www.atpworldtour.com/en/players/kei-nishikori/n552/overview,JPN,"Bradenton, FL, USA","Shimane, Japan",1989.12.29,1989,12,29,2007,165,75,"5'10""",70,178,Right-Handed,Two-Handed Backhand
n558,nsriram-balaji,N.Sriram,Balaji,http://www.atpworldtour.com/en/players/nsriram-balaji/n558/overview,IND,India,"Coimbatore, India",1990.03.18,1990,3,18,NA,158,72,"5'11""",71,180,Right-Handed,Two-Handed Backhand
n583,victor-nunez,Victor,Nunez,http://www.atpworldtour.com/en/players/victor-nunez/n583/overview,CHI,NA,Santiago,1991.05.25,1991,5,25,NA,198,90,"5'8""",68,173,Right-Handed,Two-Handed Backhand
