player_id,first_name,last_name,hand,birth_date,country_code,country
134452,Jonas,Pitorre,U,1989-08-16T00:00:00Z,FRA,France
134454,Arthur,Iove,U,1994-07-20T00:00:00Z,BEL,Belgium
134456,Juan Manuel,Pendones,U,1998-09-05T00:00:00Z,VEN,Venezuela
134457,Nicolas,Moreno De Alboran,U,1997-07-14T00:00:00Z,ESP,Spain
134460,Adrian,Sabrojo Santos,R,1994-09-29T00:00:00Z,ESP,Spain
134462,David,Alten,L,1986-12-04T00:00:00Z,AUT,Austria
134463,Manuel,Bellutti,U,1991-12-23T00:00:00Z,AUT,Austria
134464,Michael,Weinberger,U,1986-03-10T00:00:00Z,AUT,Austria
134465,Fabio Francisco,Oberweger,U,1996-05-27T00:00:00Z,AUT,Austria
134466,Valtteri,Ahti,U,1997-03-20T00:00:00Z,FIN,Finland
134467,Ville,Juhamo,U,1988-02-28T00:00:00Z,FIN,Finland
134468,Jussipekka,Salo,U,1994-01-19T00:00:00Z,FIN,Finland
134469,Florian,Nicoud,U,1993-06-25T00:00:00Z,FRA,France
134471,Julien,Scriba,R,1983-05-08T00:00:00Z,FRA,France
134476,Vladimir,Stojkovic,R,1993-12-31T00:00:00Z,SRB,Serbia
134477,Nemanja,Sekulic,U,1996-03-11T00:00:00Z,SRB,Serbia
134478,Vukasin,Grahovac,U,1995-09-29T00:00:00Z,SRB,Serbia
134479,David,Goncalves,U,1980-04-07T00:00:00Z,FRA,France
134480,Azat,Matigullin,R,1994-02-13T00:00:00Z,RUS,Russia
134482,Semen,Gribenyuk,U,1995-10-07T00:00:00Z,RUS,Russia
134484,Adam,Martin,R,1995-07-12T00:00:00Z,CZE,Czechia
134486,Georgy,Korotkov,U,1995-07-04T00:00:00Z,RUS,Russia
134488,Daniel Nicolae,Ispas,R,1995-11-14T00:00:00Z,ROU,Romania
134491,Jedrzej,Sobkowiak,R,1995-12-03T00:00:00Z,POL,Poland
134492,Vladimir,Ionov,R,1976-10-05T00:00:00Z,RUS,Russia
134493,Sergey,Kuznetsov,R,1973-12-25T00:00:00Z,RUS,Russia
134494,Nikita,Shpanko,U,1995-03-07T00:00:00Z,RUS,Russia
134495,Vladimir,Alekseenko,U,1996-02-22T00:00:00Z,RUS,Russia
134496,Alexey,Nikolaev,R,1992-12-01T00:00:00Z,RUS,Russia
134497,Nikita,Khamraev,R,1991-10-02T00:00:00Z,RUS,Russia
134498,Timofey,Saraev,U,1990-03-24T00:00:00Z,RUS,Russia
134499,Vasilyi,Lapatko,U,1996-04-25T00:00:00Z,BLR,Belarus
134500,Maksim,Dubrovenski,U,1974-01-30T00:00:00Z,BLR,Belarus
134501,Mikhail,Yehayan,U,1997-07-15T00:00:00Z,BLR,Belarus
134502,Dzmitry,Kharytaniuk,U,1991-05-28T00:00:00Z,BLR,Belarus
134503,Mikita,Salauyou,U,1996-03-26T00:00:00Z,BLR,Belarus
134504,Aliaksandr,Zhauniak,R,1986-12-18T00:00:00Z,BLR,Belarus
134507,Tom,Diederich,L,1992-12-08T00:00:00Z,LUX,Luxembourg
134508,Matthias,Lohr,R,1994-08-11T00:00:00Z,AUT,Austria
134509,Maximilian,Loescher,U,1996-04-25T00:00:00Z,AUT,Austria
134510,Anton,Uribe Chavert,U,1994-03-04T00:00:00Z,ESP,Spain
134511,Alexandru,Stan,R,1994-02-06T00:00:00Z,ROU,Romania
134512,Vlad,Simon,U,1996-07-08T00:00:00Z,ROU,Romania
134513,Toma Petrus,Dragomir,U,1980-01-12T00:00:00Z,ROU,Romania
134514,James,Brimacombe,R,1997-05-06T00:00:00Z,GBR,United Kingdom
134515,Michael,Goebbel,U,1994-01-22T00:00:00Z,ROU,Romania
134516,Petru,Isan,U,1996-04-27T00:00:00Z,ROU,Romania
134517,Robert Antonio,Mavlea,U,1997-03-03T00:00:00Z,ROU,Romania
134518,Patrick,Kaukovalta,U,1998-12-01T00:00:00Z,FIN,Finland
134519,Marcus Alexander,Stenfors,U,1997-05-01T00:00:00Z,FIN,Finland
134520,Oskari,Kulta,U,1998-07-03T00:00:00Z,FIN,Finland
134521,Tommi,Lehtinen,R,1998-04-24T00:00:00Z,FIN,Finland
134522,Mikael,Anttinen,R,1984-04-12T00:00:00Z,FIN,Finland
134524,Daniel,Svensson,R,1996-03-01T00:00:00Z,SWE,Sweden
134532,Mladen,Lalusic,U,1996-05-06T00:00:00Z,SRB,Serbia
134533,Aleksandar,Bozic,L,1996-04-20T00:00:00Z,SRB,Serbia
134538,Dmitry,Khalyapin,U,1998-06-11T00:00:00Z,RUS,Russia
134539,Christophe,Bieseman,U,1996-04-05T00:00:00Z,BEL,Belgium
134540,Yoeri,Van Speybroeck,R,1989-07-27T00:00:00Z,BEL,Belgium
134541,Wiktor,Radwan,R,1998-03-06T00:00:00Z,POL,Poland
134542,Krzysztof,Oleksy,U,1996-03-01T00:00:00Z,POL,Poland
134543,Max,Steinberger,R,1996-02-08T00:00:00Z,POL,Poland
134544,Jose Antonio,Dugo Reyes,U,1999-04-30T00:00:00Z,ESP,Spain
134545,Alexis,Canter,U,1998-06-03T00:00:00Z,GBR,United Kingdom
134547,Louis,Regan,U,1995-11-13T00:00:00Z,GBR,United Kingdom
134549,Stefan Octavian,Samoila,U,1999-02-17T00:00:00Z,ROU,Romania
134550,Dragos,Jerca,R,1994-08-28T00:00:00Z,ROU,Romania
134554,Dalibor,Knezevic,U,1995-02-15T00:00:00Z,SRB,Serbia
134555,Damjan,Domazetovski,U,1995-02-08T00:00:00Z,MKD,North Macedonia
134556,Dejan,Asanovic,R,1991-09-21T00:00:00Z,MNE,Montenegro
134557,Renzo,Piatti,U,1994-10-10T00:00:00Z,ITA,Italy
134558,Alberto,Boraso,R,1997-01-31T00:00:00Z,ITA,Italy
134559,Sushant,Kuttalam Chandrasekar,L,1984-11-10T00:00:00Z,IND,India
134560,Tommaso,Rombai,U,1996-08-23T00:00:00Z,ITA,Italy
134561,Tommaso,Aprile,R,1982-09-05T00:00:00Z,ITA,Italy
134562,Daniele,Pepi,U,1998-05-06T00:00:00Z,ITA,Italy
134563,Filippo,Miliani,U,1998-05-29T00:00:00Z,ITA,Italy
134564,Alessandro,Poggianti,R,1997-02-26T00:00:00Z,ITA,Italy
134565,Ramiro,Urreta,U,1994-12-06T00:00:00Z,ARG,Argentina
134566,Tomas,Pepe,U,1995-06-15T00:00:00Z,ARG,Argentina
134567,Matias Ezequiel,Vitola,R,1995-06-27T00:00:00Z,ARG,Argentina
134568,Ignacio German,Dagostino Herrera,U,1996-08-01T00:00:00Z,ARG,Argentina
134569,Nicolas,Ferrando,U,1996-06-25T00:00:00Z,ARG,Argentina
134570,Wilver,Etchebarne,U,1993-03-04T00:00:00Z,ARG,Argentina
134571,Pablo,De La Riva,U,1992-02-22T00:00:00Z,ARG,Argentina
134572,Agustin,Aime,U,1995-04-06T00:00:00Z,ARG,Argentina
134573,Juan Martin,Jalif,U,1999-01-17T00:00:00Z,ARG,Argentina
134574,Nicolas,Brunetti,U,1990-11-24T00:00:00Z,ARG,Argentina
134575,Fabrizio Hernan,Gomez,U,1995-08-16T00:00:00Z,ARG,Argentina
134576,Franco,Nicoletti,U,1990-08-24T00:00:00Z,ARG,Argentina
134577,Ignacio,Ortega Enriquez,U,1995-03-05T00:00:00Z,ARG,Argentina
134578,Matias,Tomatis,U,1995-11-15T00:00:00Z,ARG,Argentina
134579,Rodrigo,Bertelli,U,1996-06-05T00:00:00Z,ARG,Argentina
134580,Marton,Codon,U,1997-06-13T00:00:00Z,ARG,Argentina
134581,Kevin,Deich,U,1992-11-16T00:00:00Z,ARG,Argentina
134582,Alejandro,Salut,U,1993-03-27T00:00:00Z,ARG,Argentina
134583,Jordi,Bazoberry,U,1996-04-25T00:00:00Z,ARG,Argentina
134584,Cristian Luciano,Pastore,U,1996-06-12T00:00:00Z,ARG,Argentina
134586,Mauro Sebastian,Scherf,U,1996-05-20T00:00:00Z,ARG,Argentina
134587,Elias,Fernandez,U,1996-03-16T00:00:00Z,ARG,Argentina
134588,Amancio,Sanchez,U,1996-02-28T00:00:00Z,ARG,Argentina
134589,Mario Antonio,Cappellari,U,1995-07-27T00:00:00Z,ARG,Argentina
134590,Alejandro,Orihuela,R,1996-07-03T00:00:00Z,ARG,Argentina
134591,Ignacio,Kostiuk,U,1996-01-25T00:00:00Z,ARG,Argentina
134592,Oscar,Arellano,R,1993-10-07T00:00:00Z,ARG,Argentina
134593,Facundo,Jain,R,1996-11-27T00:00:00Z,ARG,Argentina
134594,Joaquin,Moriones,U,1994-08-16T00:00:00Z,ARG,Argentina
134595,Santiago,Picolet,U,1986-09-05T00:00:00Z,ARG,Argentina
134596,Agustin,Vera Molina,U,1998-08-22T00:00:00Z,ARG,Argentina
134597,Joaquin,Gonzalez Goytia,U,1996-03-21T00:00:00Z,ARG,Argentina
134598,Juan Manuel,Carrasco,R,1996-05-16T00:00:00Z,ARG,Argentina
134599,Tadeo,Bruno,R,1995-10-19T00:00:00Z,ARG,Argentina
134600,Mauricio,Sorrento,U,1996-02-14T00:00:00Z,ARG,Argentina
134601,Wenceslao,Albin Martin,R,1997-03-05T00:00:00Z,ARG,Argentina
134602,Leonardo,Albertalli,U,1995-01-08T00:00:00Z,ARG,Argentina
134603,Pablo Leonardo,Suarez,U,1994-02-07T00:00:00Z,ARG,Argentina
134604,Santino,Romeo,U,1997-06-05T00:00:00Z,ARG,Argentina
134605,Francisco Ismael,Contreras Stuller,R,1997-10-07T00:00:00Z,ARG,Argentina
134606,Manuel,Vampa,U,1995-11-14T00:00:00Z,ARG,Argentina
134607,Franco Enzo,Elizalde,U,1995-11-04T00:00:00Z,ARG,Argentina
134608,Joaquin,Salicioni,U,1995-07-26T00:00:00Z,ARG,Argentina
134609,Gonzalo,Pereda,U,1996-12-17T00:00:00Z,ARG,Argentina
134610,Julian,Caceres,U,1997-04-14T00:00:00Z,ARG,Argentina
134611,Agustin Adrian,Madrid Rocca,U,1995-06-23T00:00:00Z,ARG,Argentina
134612,Mateo,Schmit,U,1997-10-10T00:00:00Z,ARG,Argentina
134613,Gonzalo Agustin,Ponce,U,1993-11-27T00:00:00Z,ARG,Argentina
134614,Ignacio,Poncio,U,1996-12-04T00:00:00Z,ARG,Argentina
134615,Justin,Reinero,U,1993-07-15T00:00:00Z,ARG,Argentina
134616,Gonzalo Agustin,Ribera,U,1997-01-07T00:00:00Z,ARG,Argentina
134617,Gaston,Itquin,U,1996-04-01T00:00:00Z,ARG,Argentina
134618,Ramiro,Piaggio,U,1996-01-03T00:00:00Z,ARG,Argentina
134619,Agustin,Sacco,U,1997-08-09T00:00:00Z,ARG,Argentina
134620,Juan Martin,Casco,U,1995-09-01T00:00:00Z,ARG,Argentina
134621,Diego,Sarudiansky,U,1992-01-27T00:00:00Z,ARG,Argentina
134622,Andres Ulises,Arias,U,1996-09-04T00:00:00Z,ARG,Argentina
134623,Nicolas,Villada,R,1997-06-16T00:00:00Z,COL,Colombia
134624,Jhon Jairo,Benitez Hernandez,U,1993-05-02T00:00:00Z,COL,Colombia
134625,Juan Sebastian,Giraldo Gutierrez,R,1994-10-30T00:00:00Z,COL,Colombia
134626,Kawach,Samraat,U,1990-08-12T00:00:00Z,IND,India
134627,Anouar,Jakhoukh,R,1990-09-09T00:00:00Z,GAB,Gabon
134628,Olsen,Faubert,U,1986-07-30T00:00:00Z,GAB,Gabon
134629,Gregory,Laspreses,U,1977-07-10T00:00:00Z,FRA,France
134630,Abdelrahman,Al Bitar,R,1994-06-13T00:00:00Z,EGY,Egypt
134635,Valentin,Streltsov,U,1998-10-23T00:00:00Z,RUS,Russia
134640,Alberto,De Meo,U,1994-03-08T00:00:00Z,ITA,Italy
134644,Laszlo,Szendroi,R,1992-03-26T00:00:00Z,HUN,Hungary
134648,Paul Antoine,Quilichini,R,1992-07-24T00:00:00Z,FRA,France
134649,Ivan,Haber,U,1993-09-30T00:00:00Z,HUN,Hungary
134654,Ulises,Morinigo,U,1996-06-29T00:00:00Z,ARG,Argentina
134657,Luis,Molina,U,1999-07-10T00:00:00Z,BOL,Bolivia
134658,Matias,Porro,U,1998-04-14T00:00:00Z,BOL,Bolivia
134659,Francisco,Claure,U,1997-02-22T00:00:00Z,BOL,Bolivia
134660,Agustin,Cattoretti,U,1997-12-23T00:00:00Z,BOL,Bolivia
134661,Augusto Nicolas,Mazzone,U,1997-09-12T00:00:00Z,ARG,Argentina
134663,Nicolas,Aguirre,U,1995-01-30T00:00:00Z,BOL,Bolivia
134665,Felipe,Dannunzio,U,1997-01-30T00:00:00Z,ARG,Argentina
134666,Jorge Alejandro,Pinto,U,1995-07-26T00:00:00Z,BOL,Bolivia
134667,Ivan,Linares,R,1995-04-21T00:00:00Z,BOL,Bolivia
134668,Axel,Bagnasco,U,1988-05-24T00:00:00Z,ARG,Argentina
134669,Ivan Gonzalo,Guerrero,U,1997-01-05T00:00:00Z,BOL,Bolivia
134670,Jeff,Guerrero,R,1995-05-30T00:00:00Z,MEX,Mexico
134671,Rodrigo,Jara Unzueta,U,1999-06-05T00:00:00Z,BOL,Bolivia
134672,Manuel,Barroetavena,R,1991-03-27T00:00:00Z,ARG,Argentina
134673,Matias,Vargas,U,1998-03-07T00:00:00Z,BOL,Bolivia
134674,Rodrigo,Arias,R,1989-11-10T00:00:00Z,BOL,Bolivia
134675,Renzo,Canozzi,U,1995-03-14T00:00:00Z,ARG,Argentina
134676,Andres,Oporto,U,1995-08-29T00:00:00Z,BOL,Bolivia
134679,Esteban,Canaviri,U,1997-09-17T00:00:00Z,BOL,Bolivia
134680,Freddy Gustavo,Rioja Ricaldi,U,1995-06-21T00:00:00Z,BOL,Bolivia
134681,Khalid,Chana,R,1991-12-25T00:00:00Z,MAR,Morocco
134682,Yassine,Oukessou,U,1996-07-15T00:00:00Z,MAR,Morocco
134683,Walid,Maaroufi,U,1996-06-22T00:00:00Z,MAR,Morocco
134684,Idriss,Maaroufi,U,1998-01-09T00:00:00Z,MAR,Morocco
134685,Younes,Rasdi,U,1995-09-16T00:00:00Z,MAR,Morocco
134686,Chadi,Mabrouk,U,1996-09-28T00:00:00Z,MAR,Morocco
134687,Brahim,Wahbi,U,1985-09-04T00:00:00Z,MAR,Morocco
134688,Amine,Haibabi,U,1997-02-04T00:00:00Z,MAR,Morocco
134689,Mauro,Francesa,R,1971-07-24T00:00:00Z,VEN,Venezuela
134690,Nestor Alejandro,Molina Escobar,R,1989-12-10T00:00:00Z,VEN,Venezuela
134691,David,Rodriguez Brandwijk,R,1996-05-04T00:00:00Z,VEN,Venezuela
134692,Joel,Bilbao,R,1996-01-15T00:00:00Z,VEN,Venezuela
134693,Andreas Ignacio,Pasutti,R,1995-06-20T00:00:00Z,ARG,Argentina
134694,Stefano,Daza,U,1994-12-06T00:00:00Z,VEN,Venezuela
134695,Antonio,Ramirez,U,1996-09-12T00:00:00Z,VEN,Venezuela
134696,Jose Sidney,Mullings Rivas,U,1992-11-21T00:00:00Z,VEN,Venezuela
134697,Emir Abraham,Machado Nuarez,U,1994-06-23T00:00:00Z,VEN,Venezuela
134698,Fernando Jose Pirela Valero,Pirela,R,1995-08-25T00:00:00Z,VEN,Venezuela
134699,Yorni,Vargas,R,1995-05-05T00:00:00Z,VEN,Venezuela
134700,Mohamed,Aboulkassem,U,1998-01-26T00:00:00Z,EGY,Egypt
134701,Danilo Salvarani,Cusma,U,1994-03-31T00:00:00Z,BRA,Brazil
134702,Cristhian Hoefling,Cassol,R,1997-10-14T00:00:00Z,BRA,Brazil
134703,Edgardo Francisco,Saez,U,1997-05-03T00:00:00Z,ARG,Argentina
134704,Leonardo,Perillo,L,1995-05-09T00:00:00Z,BRA,Brazil
134705,Vinicius Nimer,Merlo,U,1994-02-18T00:00:00Z,BRA,Brazil
134706,Heitor,Garcia,U,1995-04-24T00:00:00Z,BRA,Brazil
134707,Rodrigo,Schoellkopf,U,1981-12-06T00:00:00Z,BRA,Brazil
134708,Mateus,Dallavechia De Col,U,1997-09-16T00:00:00Z,BRA,Brazil
134709,Pedro,Festugato Regalin,R,1996-01-03T00:00:00Z,BRA,Brazil
134710,Marcello,Donato,R,1990-05-10T00:00:00Z,BRA,Brazil
134711,Daniel,Trahtman De Boer,U,1997-09-30T00:00:00Z,BRA,Brazil
134712,Vinicius,Fialho,U,1995-03-24T00:00:00Z,BRA,Brazil
134713,Lucas,Jadjiski,U,1986-05-22T00:00:00Z,BRA,Brazil
134714,Joao Vitor,Almeida,U,1998-04-28T00:00:00Z,BRA,Brazil
134715,Gustavo,De Moraes Rocha,U,1974-03-14T00:00:00Z,BRA,Brazil
134716,Gabriel,Pelegrino Del Grosso,U,1993-03-21T00:00:00Z,BRA,Brazil
134717,Francisco Kiko,Caetano,U,1981-09-08T00:00:00Z,BRA,Brazil
134718,Leonardo,Pelegrino Delgrosso,U,1990-02-23T00:00:00Z,BRA,Brazil
134719,Marius,Pimishofer,U,1988-10-18T00:00:00Z,AUT,Austria
134720,Max,Dobrowolny,U,1986-12-27T00:00:00Z,AUT,Austria
134721,Daniel,Csuk,U,1985-02-15T00:00:00Z,AUT,Austria
134722,Roman,Bohnstingl,U,1991-12-06T00:00:00Z,AUT,Austria
134723,Daniel,Schwarzl,R,1992-09-22T00:00:00Z,AUT,Austria
134724,Stefan,Kaspar,R,1991-08-23T00:00:00Z,AUT,Austria
134725,Stefan,Graupner,U,1980-08-02T00:00:00Z,AUT,Austria
134726,Hugo,Cazaban,U,1998-10-01T00:00:00Z,FRA,France
134727,Loic,Blanco,U,1996-09-19T00:00:00Z,FRA,France
134728,Alan,Cao,U,1993-07-25T00:00:00Z,FRA,France
134729,Alexandre,Hebras,U,1996-03-26T00:00:00Z,FRA,France
134730,Pierre,Abbadie,U,1984-02-03T00:00:00Z,FRA,France
134731,Olivier,Plat,U,1998-03-01T00:00:00Z,FRA,France
134732,Antonio,Miro,R,1996-08-13T00:00:00Z,ESP,Spain
134733,Fernando,Martin Mateos,U,1995-03-30T00:00:00Z,ESP,Spain
134734,Esteban,Garcia Castro,U,1995-01-16T00:00:00Z,ESP,Spain
134735,Jaime,Alvarez Bernaldo De Quiros,U,1994-11-17T00:00:00Z,ESP,Spain
134736,Gabriel,Diaz Freire,R,1997-10-24T00:00:00Z,ESP,Spain
134737,Sergey,Komarov,U,1996-05-22T00:00:00Z,RUS,Russia
134738,Vladimir,Arutiunyan,U,1996-11-11T00:00:00Z,RUS,Russia
134739,Sergei,Moiseev,U,1998-04-14T00:00:00Z,RUS,Russia
134740,Oleg,Besednikov,R,1999-01-20T00:00:00Z,RUS,Russia
134741,Daniil,Gordeev,R,1999-06-22T00:00:00Z,RUS,Russia
134742,Mikhail,Zaytsev,U,1997-02-14T00:00:00Z,RUS,Russia
134743,Nikolay,Vasin,R,1990-05-17T00:00:00Z,RUS,Russia
134744,Alan,Bzarov,R,1995-02-02T00:00:00Z,RUS,Russia
134745,Daniil,Dolgov,U,1997-12-13T00:00:00Z,RUS,Russia
134746,Jake,Horton,U,1995-03-22T00:00:00Z,GBR,United Kingdom
134747,Mohamed,Morsi,U,1995-01-12T00:00:00Z,GBR,United Kingdom
134749,Edward,Taylor,R,1996-02-20T00:00:00Z,GBR,United Kingdom
134750,Andrea,Di Meo,U,1996-03-24T00:00:00Z,ITA,Italy
134751,Matteo,Zorzin,U,1996-10-19T00:00:00Z,ITA,Italy
134752,Florian,Simbozel,R,1996-02-16T00:00:00Z,FRA,France
134753,Leo,Boos,U,1996-07-02T00:00:00Z,FRA,France
134754,Alexandre,Gravier,U,1994-04-16T00:00:00Z,FRA,France
134755,Mickael,Maurin,U,1988-11-30T00:00:00Z,FRA,France
134756,Jack,Caso,R,1992-12-10T00:00:00Z,GBR,United Kingdom
134757,Stefan,Rhodes,R,1996-05-25T00:00:00Z,GBR,United Kingdom
134758,Armon,Rabiee,R,1997-03-11T00:00:00Z,GBR,United Kingdom
134759,Luke,Pudar,R,1994-05-23T00:00:00Z,GBR,United Kingdom
134760,Harry,Copley,R,1996-08-05T00:00:00Z,GBR,United Kingdom
134761,Aneil,Persad,U,1993-10-29T00:00:00Z,GBR,United Kingdom
134762,Jan,Daniel,R,1993-04-28T00:00:00Z,GBR,United Kingdom
134763,Olle,Thestrup,U,1995-05-28T00:00:00Z,SWE,Sweden
134764,Sebastian,Sikh,U,1994-10-08T00:00:00Z,SWE,Sweden
134765,William,Malm,U,1996-08-19T00:00:00Z,SWE,Sweden
134766,Oscar,Soderlund,U,1996-01-09T00:00:00Z,SWE,Sweden
134767,Sam,Taylor,U,1997-07-03T00:00:00Z,SWE,Sweden
134768,Henrik,Wallensten,R,1978-10-16T00:00:00Z,SWE,Sweden
134769,David,Norfeldt,U,1998-03-20T00:00:00Z,SWE,Sweden
134770,Casper,Ruud,R,1998-12-22T00:00:00Z,NOR,Norway
134771,Georg,Lundkvist,L,1995-10-11T00:00:00Z,SWE,Sweden
134772,Ignacio,Tejerina Jorquera,U,1996-08-19T00:00:00Z,ESP,Spain
134773,Alejandro,Ibanez Gallego,U,1997-03-31T00:00:00Z,ESP,Spain
134774,Mario,Saiz Corsin,U,1982-05-08T00:00:00Z,ESP,Spain
134775,Juan,Ortiz Couder,U,1996-07-22T00:00:00Z,ESP,Spain
134776,Alejandro,Garcia Moreno,U,1997-06-04T00:00:00Z,ESP,Spain
134777,Sergey,Baryshev,U,1996-12-04T00:00:00Z,RUS,Russia
134778,Alberto,Maza Martin,U,1996-09-03T00:00:00Z,ESP,Spain
134779,Nemanja,Djuric,R,1981-06-26T00:00:00Z,SRB,Serbia
134780,Peter,Balla,U,1993-05-28T00:00:00Z,HUN,Hungary
134781,Davor,Ivkovic,R,1995-11-25T00:00:00Z,SRB,Serbia
134782,Louis,Lechevretel,U,1996-04-16T00:00:00Z,FRA,France
134783,Hajime,Suzuki,R,1980-04-10T00:00:00Z,JPN,Japan
134784,Maxime,Petel,U,1997-04-21T00:00:00Z,FRA,France
134785,Mohamed,Nhari,U,1990-11-10T00:00:00Z,MAR,Morocco
134786,Pierre,Faivre,U,1996-02-12T00:00:00Z,FRA,France
134787,Christophe,Norbert,U,1977-06-01T00:00:00Z,SEN,Senegal
134788,Julien,Melot,U,1988-09-08T00:00:00Z,FRA,France
134789,Sebastien,Amato,U,1995-07-25T00:00:00Z,FRA,France
134790,Chris,Devoize,U,1992-01-21T00:00:00Z,FRA,France
134791,Cyril,Conty,U,1984-03-02T00:00:00Z,FRA,France
134792,Jules,Okala,U,1997-08-18T00:00:00Z,FRA,France
134793,Christophe,Cote,R,1978-06-20T00:00:00Z,FRA,France
134794,Alexis,Gautier,U,1997-04-07T00:00:00Z,FRA,France
134795,Florian,Remond,U,1988-04-04T00:00:00Z,FRA,France
134796,Oliver,Poysti,U,1995-09-16T00:00:00Z,SWE,Sweden
134797,Mario,Paccini Sancho,U,1997-04-18T00:00:00Z,ESP,Spain
134798,Javier,Amantegui,U,1997-12-06T00:00:00Z,ESP,Spain
134799,Miguel,Vallejo,U,1996-12-21T00:00:00Z,ESP,Spain
134800,Rafael,Gonzalez Almazan,U,1998-07-01T00:00:00Z,ESP,Spain
134801,Dusan,Cvetkovic,R,1992-12-15T00:00:00Z,SRB,Serbia
134802,Petar,Stamenkovic,U,1996-04-13T00:00:00Z,SRB,Serbia
134803,Milan,Nicic,U,1996-07-09T00:00:00Z,SRB,Serbia
134804,Danilo,Vukotic,U,1997-05-05T00:00:00Z,SRB,Serbia
134805,Shane,Brown,U,1995-03-21T00:00:00Z,GBR,United Kingdom
134806,Alfonso,Medina Cuadra,U,1997-12-06T00:00:00Z,ESP,Spain
134807,Gonzalo,Chaves Marcos,U,1999-07-30T00:00:00Z,ESP,Spain
134809,Gaylord,Messin,R,1994-08-09T00:00:00Z,FRA,France
134810,Lucas,Krusinski,U,1996-07-17T00:00:00Z,FRA,France
134812,Mathias,Ljungkvist,U,1992-10-20T00:00:00Z,SWE,Sweden
134813,August,Zetterberg,R,1994-02-06T00:00:00Z,SWE,Sweden
134814,Kevin,Daun,U,1995-06-01T00:00:00Z,SWE,Sweden
134815,Samuel,Klemetz,U,1998-09-29T00:00:00Z,SWE,Sweden
134816,Jakob,Johansson Holm,U,1995-05-15T00:00:00Z,SWE,Sweden
134817,Marcus,Brandow,U,1996-01-24T00:00:00Z,SWE,Sweden
134818,Johan,Jonhagen,U,1995-05-18T00:00:00Z,SWE,Sweden
134819,Fabio,Giaretta,R,1993-10-20T00:00:00Z,ITA,Italy
134820,Nils,Edstrom,U,1995-12-21T00:00:00Z,SWE,Sweden
134821,Linus,Pettersson,R,1995-03-16T00:00:00Z,SWE,Sweden
134822,Arda,Albay,U,1999-01-29T00:00:00Z,TUR,Turkey
134824,Aleksandar,Stupar,U,1994-07-17T00:00:00Z,SRB,Serbia
134825,Vilhelm,Fridell,U,1997-12-09T00:00:00Z,SWE,Sweden
134826,Sebastian,Hawken,R,1996-03-24T00:00:00Z,NOR,Norway
134827,Jacob,Eskeland,U,1998-10-06T00:00:00Z,NOR,Norway
134828,Tony,Divel,U,1995-01-24T00:00:00Z,SWE,Sweden
134829,Oliver,Nilsson,U,1995-03-18T00:00:00Z,SWE,Sweden
134830,Timothy,Elgegren,U,1997-07-23T00:00:00Z,SWE,Sweden
134831,Jerome,Bernard,L,1985-07-13T00:00:00Z,FRA,France
134832,Baptiste,Bourdarie,U,1990-01-06T00:00:00Z,FRA,France
134833,Alexis,Boureau,U,1996-04-25T00:00:00Z,FRA,France
134834,Artem,Strokan,U,1992-01-28T00:00:00Z,RUS,Russia
134835,Stepan,Vancurik,R,1993-05-12T00:00:00Z,CZE,Czechia
134836,Gerard,Pont,U,1996-11-24T00:00:00Z,ESP,Spain
134837,Ankush,Arora,R,1996-09-04T00:00:00Z,IND,India
134838,Sergi,Fontcuberta,U,1997-03-13T00:00:00Z,ESP,Spain
134839,Qixiang,Hu,U,1994-03-06T00:00:00Z,CHN,China
134840,Raul,Brancaccio,U,1997-05-04T00:00:00Z,ITA,Italy
134841,Robert Chachava,Roba,U,1983-06-22T00:00:00Z,GEO,Georgia
134842,Giorgi,Loqapishvili,U,1994-08-31T00:00:00Z,GEO,Georgia
134843,Giorgi,Datashvili,U,1997-08-14T00:00:00Z,GEO,Georgia
134844,Daniel,Skilich,R,1998-07-04T00:00:00Z,AUT,Austria
134845,Lorenzo,De Fraia,U,1998-07-28T00:00:00Z,ITA,Italy
134846,Marco,Porcu,U,1994-11-06T00:00:00Z,ITA,Italy
134847,Patrizio,Panicucci,U,1994-06-20T00:00:00Z,ITA,Italy
134848,Umberto,Giovannini,U,1997-10-18T00:00:00Z,ITA,Italy
134849,Roberto,Binaghi,U,1999-01-08T00:00:00Z,ITA,Italy
134850,Filippo,Giovannini,U,1999-02-14T00:00:00Z,ITA,Italy
134851,Matteo,Cannavera,U,1995-08-03T00:00:00Z,ITA,Italy
134853,Nicola,Spissu,U,1995-09-13T00:00:00Z,ITA,Italy
134854,Irakli,Metreveli,U,1998-04-04T00:00:00Z,GEO,Georgia
134855,Roman,Zhurbin,U,1998-11-06T00:00:00Z,RUS,Russia
134856,Lorenzo,Riva,U,1999-03-01T00:00:00Z,ITA,Italy
134857,Andrea,Meloni,U,1997-05-31T00:00:00Z,ITA,Italy
134858,Phillipp,Koell,U,1992-04-10T00:00:00Z,ITA,Italy
134860,George,Charalambous,R,1994-05-20T00:00:00Z,CYP,Cyprus
134863,Edoardo,Zecchinelli,U,1993-12-25T00:00:00Z,ITA,Italy
134864,Stefano,Como,U,1981-10-07T00:00:00Z,ITA,Italy
134865,Matteo,Ales,R,1991-08-24T00:00:00Z,ITA,Italy
134866,Michele,Secci,U,1995-03-27T00:00:00Z,ITA,Italy
134867,Leonardo,Mazzucchelli,U,1997-09-03T00:00:00Z,ITA,Italy
